Transaction_ID,Date_Created,Subscription_Type,Monthly_Fee,Negotiation_Success_Prob,User_Feedback,Monthly_Fee_USD,Monthly_Fee_Naira,Is_Prob_Imputed,Is_Date_Missing,Date_Created_Clean,Is_Outlier,Expected_Savings_USD,Priority_Score,Sentiment_Category,Cumulative_Savings,Cumulative_Percentage
TRX-90252,22/01/2026,gym membership,$141.58,0.4929333511735947,Stop charging me.,141.58,212370.00000000003,0,0,1900-01-01,1,69.78950385915755,Critical,Churn Risk,91022.03991338616,61.25494703623755
TRX-14168,2026-04-03,spotify,77.42526864394829,0.9,    Spaces at the beginning,77.42526864394829,116137.90296592243,0,0,2026-03-04,0,69.68274177955345,Critical,General Inquiry,91091.72265516572,61.30184131218554
TRX-65959,2026-03-01,netflix,81.19188445198323,0.8567461520300796,,81.19188445198323,121787.82667797484,0,0,2026-01-03,0,69.56083458030749,Critical,General Inquiry,91161.28348974603,61.34865354845345
TRX-99617,2025-05-08,cloud storage,148.3136827162025,0.4685147314650023,,148.3136827162025,222470.52407430374,0,0,2025-08-05,1,69.48714523036716,Critical,General Inquiry,91230.77063497639,61.395416194125154
TRX-19043,2026-03-01,internet provider,$77.20,0.9,It's too expensive!!!,77.2,115800.0,0,0,2026-01-03,0,69.48,Critical,Pricing Complaint,91300.25063497639,61.44217403128335
TRX-60007,27/02/2026,electricity bill,100.2809860912727,0.6927329340536608,,100.2809860912727,150421.47913690904,0,0,1900-01-01,0,69.46794172480168,Critical,General Inquiry,91369.71857670118,61.48892375360465
TRX-82701,2025-04-27,electricity bill,$77.17,0.9,,77.17,115755.0,0,0,1900-01-01,0,69.453,Critical,General Inquiry,91439.17157670118,61.53566342061888
TRX-85418,2026-03-13,netflix,$77.14,0.9,,77.14,115710.0,0,0,1900-01-01,0,69.426,Critical,General Inquiry,91508.59757670118,61.582384917489144
TRX-31977,2025-06-02,netflix,77.12993794518223,0.9,Stop charging me.,77.12993794518223,115694.90691777335,0,0,2025-02-06,0,69.41694415066401,Critical,Churn Risk,91578.01452085185,61.62910032005991
TRX-67069,10/02/2026,electricity bill,101.6480088753381,0.6827600295120361,    Spaces at the beginning,101.6480088753381,152472.01331300716,0,0,1900-01-01,0,69.40119753956554,Critical,General Inquiry,91647.41571839142,61.67580512566065
TRX-14024,2025-12-19,spotify,77.10565640569489,0.9,    Spaces at the beginning,77.10565640569489,115658.48460854233,0,0,1900-01-01,0,69.3950907651254,Critical,General Inquiry,91716.81080915655,61.72250582159581
TRX-37256,,netflix,$76.92,0.9,Negotiation needed ASAP,76.92,115380.0,0,1,1900-01-01,0,69.22800000000001,Critical,General Inquiry,91786.03880915655,61.769094070743606
TRX-10811,,netflix,76.90083140745175,0.9,It's too expensive!!!,76.90083140745175,115351.24711117762,0,1,1900-01-01,0,69.21074826670657,Critical,Pricing Complaint,91855.24955742326,61.81567071002184
TRX-22265,2026-03-01,spotify,76.79189845513106,0.9,Stop charging me.,76.79189845513106,115187.84768269659,0,0,2026-01-03,0,69.11270860961795,Critical,Churn Risk,91924.36226603288,61.86218137171918
TRX-96238,23/04/2025,gym membership,$76.76,0.9,,76.76,115140.00000000001,0,0,1900-01-01,0,69.084,Critical,General Inquiry,91993.44626603289,61.908672713432445
TRX-92335,08/08/2025,netflix,76.70983691095006,0.9,,76.70983691095006,115064.75536642509,0,0,1900-01-01,0,69.03885321985506,Critical,General Inquiry,92062.48511925274,61.95513367279404
TRX-80034,,internet provider,$76.70,0.9,    Spaces at the beginning,76.7,115050.0,0,1,1900-01-01,0,69.03,Critical,General Inquiry,92131.51511925274,62.001588674219356
TRX-87671,2026-03-01,internet provider,76.6631562899563,0.9,Negotiation needed ASAP,76.6631562899563,114994.73443493446,0,0,2026-01-03,0,68.99684066096067,Critical,General Inquiry,92200.5119599137,62.048021360460794
TRX-17947,,cloud storage,76.61577905505628,0.9,It's too expensive!!!,76.61577905505628,114923.66858258442,0,1,1900-01-01,0,68.95420114955066,Critical,Pricing Complaint,92269.46616106325,62.09442535166294
TRX-76170,25/05/2025,internet provider,$76.57,0.9,Negotiation needed ASAP,76.57,114854.99999999999,0,0,1900-01-01,0,68.913,Critical,General Inquiry,92338.37916106325,62.140801615797706
TRX-64749,2025-04-19,electricity bill,76.5515275043162,0.9,    Spaces at the beginning,76.5515275043162,114827.2912564743,0,0,1900-01-01,0,68.89637475388459,Critical,General Inquiry,92407.27553581713,62.18716669166893
TRX-63538,,spotify,$76.52,0.9,Negotiation needed ASAP,76.52,114780.0,0,1,1900-01-01,0,68.868,Critical,General Inquiry,92476.14353581713,62.233512672230404
TRX-37803,2025-04-23,netflix,123.3041079244123,0.5573994594783729,    Spaces at the beginning,123.3041079244123,184956.16188661847,0,0,1900-01-01,1,68.72964310853037,Critical,General Inquiry,92544.87317892566,62.27976554299048
TRX-73147,11/01/2026,electricity bill,102.0077332000824,0.6734630321333561,,102.0077332000824,153011.5998001236,0,0,1900-01-01,0,68.6984373019779,Critical,General Inquiry,92613.57161622764,62.32599741323212
TRX-79355,,cloud storage,76.14141980016915,0.9,Negotiation needed ASAP,76.14141980016915,114212.12970025372,0,1,1900-01-01,0,68.52727782015224,Critical,General Inquiry,92682.09889404778,62.37211409856904
TRX-32137,09/07/2025,electricity bill,76.0758850260302,0.9,Stop charging me.,76.0758850260302,114113.8275390453,0,0,1900-01-01,0,68.46829652342718,Critical,Churn Risk,92750.56719057121,62.41819109136326
TRX-14970,,gym membership,75.98149907539153,0.9,It's too expensive!!!,75.98149907539153,113972.24861308729,0,1,1900-01-01,0,68.38334916785237,Critical,Pricing Complaint,92818.95053973906,62.464210917280404
TRX-42013,,spotify,$102.17,0.6683311864194427,Negotiation needed ASAP,102.17,153255.0,0,1,1900-01-01,0,68.28339731647446,Critical,General Inquiry,92887.23393705554,62.51016347877052
TRX-21144,2026-03-06,cloud storage,75.84011057417018,0.9,Negotiation needed ASAP,75.84011057417018,113760.16586125527,0,0,2026-06-03,0,68.25609951675317,Critical,General Inquiry,92955.4900365723,62.55609766970689
TRX-57878,28/12/2025,internet provider,77.83929800067926,0.8753210691063505,    Spaces at the beginning,77.83929800067926,116758.9470010189,0,0,1900-01-01,0,68.13437754444239,Critical,General Inquiry,93023.62441411674,62.60194994561504
TRX-87167,07/01/2026,spotify,$108.65,0.6270618695419552,,108.65,162975.0,0,0,1900-01-01,0,68.13027212573344,Critical,General Inquiry,93091.75468624248,62.647799458706565
TRX-80167,2026-03-01,cloud storage,103.270368353267,0.659475252732896,    Spaces at the beginning,103.270368353267,154905.5525299005,0,0,2026-01-03,0,68.10425226959002,Critical,General Inquiry,93159.85893851207,62.69363146125987
TRX-10282,2025-11-02,internet provider,$75.66,0.9,Negotiation needed ASAP,75.66,113490.0,0,0,2025-02-11,0,68.094,Critical,General Inquiry,93227.95293851207,62.739456564360765
TRX-58057,2025-12-29,spotify,$149.17,0.4560650344241622,Negotiation needed ASAP,149.17,223754.99999999997,0,0,1900-01-01,1,68.03122118505227,Critical,General Inquiry,93295.98415969712,62.785239419309605
TRX-90722,,cloud storage,$112.43,0.6050799757361185,Negotiation needed ASAP,112.43,168645.0,0,1,1900-01-01,0,68.0291416720118,Critical,General Inquiry,93364.01330136914,62.83102087481208
TRX-8092,01/04/2026,spotify,100.7859120250205,0.6738159343888123,,100.7859120250205,151178.86803753074,0,0,1900-01-01,0,67.91115348436782,Critical,General Inquiry,93431.9244548535,62.87672292800506
TRX-82629,26/11/2025,spotify,$75.41,0.9,    Spaces at the beginning,75.41,113115.0,0,0,1900-01-01,0,67.869,Critical,General Inquiry,93499.79345485351,62.92239661323952
TRX-14220,,netflix,75.39936209393625,0.9,    Spaces at the beginning,75.39936209393625,113099.04314090437,0,1,1900-01-01,0,67.85942588454263,Critical,General Inquiry,93567.65288073805,62.968063855397816
TRX-60862,2025-05-16,cloud storage,75.38738253879347,0.9,It's too expensive!!!,75.38738253879347,113081.07380819021,0,0,1900-01-01,0,67.84864428491413,Critical,Pricing Complaint,93635.50152502296,63.0137238418814
TRX-27406,12/06/2025,internet provider,$145.44,0.4659091039875428,It's too expensive!!!,145.44,218160.0,0,0,1900-01-01,1,67.76182008394822,Critical,Pricing Complaint,93703.26334510691,63.05932539843045
TRX-62773,2026-03-01,electricity bill,75.26261551003181,0.9,,75.26261551003181,112893.9232650477,0,0,2026-01-03,0,67.73635395902863,Critical,General Inquiry,93770.99969906594,63.104909817084845
TRX-17515,2025-10-23,netflix,75.23123983434958,0.9,    Spaces at the beginning,75.23123983434958,112846.85975152437,0,0,1900-01-01,0,67.70811585091462,Critical,General Inquiry,93838.70781491685,63.15047523238775
TRX-32872,,internet provider,$75.21,0.9,Stop charging me.,75.21,112814.99999999999,0,1,1900-01-01,0,67.689,Critical,Churn Risk,93906.39681491685,63.19602778332906
TRX-20871,2026-03-01,cloud storage,$75.17,0.9,Negotiation needed ASAP,75.17,112755.0,0,0,2026-01-03,0,67.653,Critical,General Inquiry,93974.04981491686,63.24155610741173
TRX-50144,2026-01-05,electricity bill,$75.15,0.9,    Spaces at the beginning,75.15,112725.00000000001,0,0,2026-05-01,0,67.635,Critical,General Inquiry,94041.68481491685,63.287072318065086
TRX-53471,27/02/2026,gym membership,$75.07,0.9,Negotiation needed ASAP,75.07,112604.99999999999,0,0,1900-01-01,0,67.563,Critical,General Inquiry,94109.24781491685,63.33254007500118
TRX-42389,2026-03-01,netflix,75.0370321838196,0.9,    Spaces at the beginning,75.0370321838196,112555.54827572941,0,0,2026-01-03,0,67.53332896543765,Critical,General Inquiry,94176.78114388228,63.37798786427171
TRX-93054,14/08/2025,cloud storage,74.94183830059931,0.9,Stop charging me.,74.94183830059931,112412.75745089898,0,0,1900-01-01,0,67.44765447053939,Critical,Churn Risk,94244.22879835282,63.423377997323485
TRX-62007,16/05/2025,internet provider,74.92835208555299,0.9,Negotiation needed ASAP,74.92835208555299,112392.52812832948,0,0,1900-01-01,0,67.4355168769977,Critical,General Inquiry,94311.66431522982,63.4687599621596
TRX-65979,,spotify,74.85032088849573,0.9,Stop charging me.,74.85032088849573,112275.4813327436,0,1,1900-01-01,0,67.36528879964617,Critical,Churn Risk,94379.02960402946,63.514094665726226
TRX-88176,2025-12-13,netflix,137.5291692282158,0.4886859555878363,Stop charging me.,137.5291692282158,206293.7538423237,0,0,1900-01-01,1,67.2085734854919,Critical,Churn Risk,94446.23817751496,63.55932390485505
TRX-4402,2025-06-06,cloud storage,74.66683161070134,0.9,,74.66683161070134,112000.247416052,0,0,2025-06-06,0,67.2001484496312,Critical,General Inquiry,94513.43832596458,63.60454747420184
TRX-80728,22/10/2025,spotify,93.26911059436301,0.7197485525901569,It's too expensive!!!,93.26911059436301,139903.66589154452,0,0,1900-01-01,0,67.13030735166404,Critical,Pricing Complaint,94580.56863331624,63.64972404270398
TRX-63792,2026-03-01,gym membership,74.5113207009433,0.9,,74.5113207009433,111766.98105141496,0,0,2026-01-03,0,67.06018863084897,Critical,General Inquiry,94647.62882194709,63.694853423530105
TRX-38608,04/06/2025,spotify,$74.49,0.9,    Spaces at the beginning,74.49,111734.99999999999,0,0,1900-01-01,0,67.041,Critical,General Inquiry,94714.66982194709,63.73996989101606
TRX-99450,2026-03-01,electricity bill,139.6466399766029,0.4799327971291047,It's too expensive!!!,139.6466399766029,209469.95996490435,0,0,2026-01-03,1,67.02100253365208,Critical,Pricing Complaint,94781.69082448074,63.78507290084116
TRX-56855,2026-01-14,gym membership,$74.42,0.9,Stop charging me.,74.42,111630.0,0,0,1900-01-01,0,66.97800000000001,Critical,Churn Risk,94848.66882448074,63.830146971324496
TRX-19135,,electricity bill,$74.40,0.9,Stop charging me.,74.4,111600.00000000001,0,1,1900-01-01,0,66.96000000000001,Critical,Churn Risk,94915.62882448075,63.87520892837853
TRX-56518,2026-03-15,cloud storage,$74.33,0.9,Stop charging me.,74.33,111495.0,0,0,1900-01-01,0,66.897,Critical,Churn Risk,94982.52582448075,63.92022848842994
TRX-55039,30/08/2025,cloud storage,71.34824858664881,0.9364622159914084,,71.34824858664881,107022.3728799732,0,0,1900-01-01,0,66.81493897855901,Critical,General Inquiry,95049.3407634593,63.96519282401564
TRX-12215,,cloud storage,148.6688470233298,0.4491101938327442,It's too expensive!!!,148.6688470233298,223003.2705349947,0,1,1900-01-01,1,66.76869470353823,Critical,Pricing Complaint,95116.10945816284,64.01012603867042
TRX-33826,23/05/2025,cloud storage,$74.12,0.9,Negotiation needed ASAP,74.12,111180.0,0,0,1900-01-01,0,66.70800000000001,Critical,General Inquiry,95182.81745816284,64.05501840771403
TRX-25776,10/09/2025,internet provider,$74.06,0.9,Negotiation needed ASAP,74.06,111090.0,0,0,1900-01-01,0,66.65400000000001,Critical,General Inquiry,95249.47145816284,64.09987443646968
TRX-93741,,internet provider,$95.35,0.6985664342976671,Stop charging me.,95.35,143025.0,0,1,1900-01-01,0,66.60830951028255,Critical,Churn Risk,95316.07976767312,64.14469971697436
TRX-35246,,netflix,73.90877250329531,0.9,    Spaces at the beginning,73.90877250329531,110863.15875494297,0,1,1900-01-01,0,66.51789525296579,Critical,General Inquiry,95382.59766292608,64.18946415155041
TRX-58556,2026-03-01,cloud storage,$73.86,0.9,Stop charging me.,73.86,110790.0,0,0,2026-01-03,0,66.474,Critical,Churn Risk,95449.07166292609,64.23419904601292
TRX-26957,14/02/2026,internet provider,$73.80,0.9,,73.8,110700.0,0,0,1900-01-01,0,66.42,Critical,General Inquiry,95515.49166292608,64.27889760018746
TRX-54719,2025-08-12,spotify,$73.74,0.9,Negotiation needed ASAP,73.74,110609.99999999999,0,0,2025-12-08,0,66.366,Critical,General Inquiry,95581.85766292608,64.32355981407407
TRX-39416,2025-08-20,electricity bill,$73.61,0.9,Stop charging me.,73.61,110415.0,0,0,1900-01-01,0,66.249,Critical,Churn Risk,95648.10666292607,64.36814329067013
TRX-19099,,netflix,73.55140513474493,0.9,    Spaces at the beginning,73.55140513474493,110327.10770211738,0,1,1900-01-01,0,66.19626462127043,Critical,General Inquiry,95714.30292754734,64.41269127802826
TRX-81410,2025-12-16,cloud storage,133.5692351253992,0.4946082392653534,    Spaces at the beginning,133.5692351253992,200353.8526880988,0,0,1900-01-01,1,66.06444420539368,Critical,General Inquiry,95780.36737175273,64.45715055442582
TRX-76528,2026-03-01,gym membership,67.42787805723539,0.9793118161395493,    Spaces at the beginning,67.42787805723539,101141.81708585308,0,0,2026-01-03,0,66.03291771866725,Critical,General Inquiry,95846.40028947139,64.50158861449736
TRX-26251,2026-03-01,cloud storage,$99.02,0.66594326289197,Negotiation needed ASAP,99.02,148530.0,0,0,2026-01-03,0,65.94170189156287,Critical,General Inquiry,95912.34199136296,64.54596528920924
TRX-82113,2026-03-09,internet provider,$73.24,0.9,    Spaces at the beginning,73.24,109859.99999999999,0,0,2026-09-03,0,65.916,Critical,General Inquiry,95978.25799136296,64.59032466736295
TRX-52111,,gym membership,$117.91,0.5588693526998747,Negotiation needed ASAP,117.91,176865.0,0,1,1900-01-01,0,65.89628537684223,Critical,General Inquiry,96044.1542767398,64.63467077820033
TRX-96821,2026-03-01,netflix,73.15020103462754,0.9,It's too expensive!!!,73.15020103462754,109725.30155194132,0,0,2026-01-03,0,65.83518093116479,Critical,Pricing Complaint,96109.98945767098,64.67897576768307
TRX-24963,2026-03-01,gym membership,93.8468088425932,0.7013982220221647,    Spaces at the beginning,93.8468088425932,140770.2132638898,0,0,2026-01-03,0,65.82398486464884,Critical,General Inquiry,96175.81344253563,64.723273222568
TRX-74524,2026-03-01,spotify,$107.34,0.6131089273784284,Stop charging me.,107.34,161010.0,0,0,2026-01-03,0,65.8111122648005,Critical,Churn Risk,96241.62455480042,64.76756201460137
TRX-10492,,internet provider,$73.08,0.9,    Spaces at the beginning,73.08,109620.0,0,1,1900-01-01,0,65.772,Critical,General Inquiry,96307.39655480042,64.81182448532056
TRX-52592,2026-03-01,netflix,73.01176423295048,0.9,,73.01176423295048,109517.64634942572,0,0,2026-01-03,0,65.71058780965544,Critical,General Inquiry,96373.10714261008,64.8560456275827
TRX-87330,2025-12-09,netflix,$68.33,0.9611147395101377,Negotiation needed ASAP,68.33,102495.0,0,0,2025-09-12,0,65.6729701507277,Critical,General Inquiry,96438.78011276081,64.90024145435305
TRX-94946,14/07/2025,spotify,131.717569296966,0.4975939555678971,,131.717569296966,197576.353945449,0,0,1900-01-01,1,65.5418663242659,Critical,General Inquiry,96504.32197908507,64.94434905240479
TRX-74614,,gym membership,$72.79,0.9,It's too expensive!!!,72.79,109185.00000000001,0,1,1900-01-01,0,65.51100000000001,Critical,Pricing Complaint,96569.83297908507,64.9884358783989
TRX-16645,2026-03-01,spotify,$72.67,0.9,It's too expensive!!!,72.67,109005.0,0,0,2026-01-03,0,65.403,Critical,Pricing Complaint,96635.23597908508,65.03245002381712
TRX-58025,30/12/2025,internet provider,$72.67,0.9,It's too expensive!!!,72.67,109005.0,0,0,1900-01-01,0,65.403,Critical,Pricing Complaint,96700.63897908508,65.07646416923535
TRX-39601,,electricity bill,72.64912309323893,0.9,It's too expensive!!!,72.64912309323893,108973.68463985839,0,1,1900-01-01,0,65.38421078391504,Critical,Pricing Complaint,96766.023189869,65.12046567010685
TRX-50449,,netflix,72.27899996071847,0.9,    Spaces at the beginning,72.27899996071847,108418.4999410777,0,1,1900-01-01,0,65.05109996464662,Critical,General Inquiry,96831.07428983365,65.16424299795817
TRX-39946,2026-03-01,netflix,72.1185129872144,0.9,Stop charging me.,72.1185129872144,108177.7694808216,0,0,2026-01-03,0,64.90666168849296,Critical,Churn Risk,96895.98095152214,65.207923123429
TRX-8257,,electricity bill,$72.03,0.9,    Spaces at the beginning,72.03,108045.0,0,1,1900-01-01,0,64.827,Critical,General Inquiry,96960.80795152215,65.25154963910913
TRX-53570,,internet provider,$71.99,0.9,Stop charging me.,71.99,107984.99999999999,0,1,1900-01-01,0,64.791,Critical,Churn Risk,97025.59895152214,65.29515192793062
TRX-36130,2025-06-01,electricity bill,71.9441081937174,0.9,    Spaces at the beginning,71.9441081937174,107916.1622905761,0,0,2025-01-06,0,64.74969737434566,Critical,General Inquiry,97090.34864889648,65.33872642139454
TRX-12045,,netflix,$121.32,0.5328711976537464,Negotiation needed ASAP,121.32,181980.0,0,1,1900-01-01,1,64.6479336993525,Critical,General Inquiry,97154.99658259584,65.38223243113156
TRX-38164,2026-01-06,internet provider,69.45611451832131,0.9304403071016152,,69.45611451832131,104184.17177748197,0,0,2026-06-01,0,64.62476852251184,Critical,General Inquiry,97219.62135111835,65.42572285143902
TRX-40947,2025-10-03,internet provider,71.7324402565232,0.9,Negotiation needed ASAP,71.7324402565232,107598.6603847848,0,0,2025-03-10,0,64.55919623087088,Critical,General Inquiry,97284.18054734921,65.46916914367314
TRX-87817,11/08/2025,internet provider,$71.58,0.9,,71.58,107370.0,0,0,1900-01-01,0,64.422,Critical,General Inquiry,97348.60254734922,65.51252310719367
TRX-85533,2025-07-19,gym membership,$71.45,0.9,,71.45,107175.0,0,0,1900-01-01,0,64.305,Critical,General Inquiry,97412.90754734921,65.55579833342364
TRX-70897,,netflix,$117.37,0.5472980660409603,It's too expensive!!!,117.37,176055.0,0,1,1900-01-01,0,64.23637401122751,Critical,Pricing Complaint,97477.14392136045,65.59902737653894
TRX-12305,06/05/2025,spotify,$71.36,0.9,Negotiation needed ASAP,71.36,107040.0,0,0,1900-01-01,0,64.224,Critical,General Inquiry,97541.36792136045,65.64224809233698
TRX-20429,2025-08-28,internet provider,$71.28,0.9,Negotiation needed ASAP,71.28,106920.0,0,0,1900-01-01,0,64.152,Critical,General Inquiry,97605.51992136045,65.68542035441777
TRX-64722,2025-12-09,netflix,$71.27,0.9,Negotiation needed ASAP,71.27,106905.0,0,0,2025-09-12,0,64.143,Critical,General Inquiry,97669.66292136045,65.7285865597839
TRX-48408,2026-03-01,spotify,71.25985365791816,0.9,,71.25985365791816,106889.78048687724,0,0,2026-01-03,0,64.13386829212634,Critical,General Inquiry,97733.79678965257,65.77174661980015
TRX-71466,2026-03-01,internet provider,$71.14,0.9,    Spaces at the beginning,71.14,106710.0,0,0,2026-01-03,0,64.026,Critical,General Inquiry,97797.82278965256,65.81483408787572
TRX-94413,2026-03-01,spotify,$71.03,0.9,Stop charging me.,71.03,106545.0,0,0,2026-01-03,0,63.927,Critical,Churn Risk,97861.74978965256,65.85785493209008
TRX-23273,2026-04-06,electricity bill,70.88002349814931,0.9,It's too expensive!!!,70.88002349814931,106320.03524722398,0,0,2026-06-04,0,63.792021148334385,Critical,Pricing Complaint,97925.54181080089,65.9007849398167
TRX-61400,2025-12-28,spotify,$70.88,0.9,Stop charging me.,70.88,106320.0,0,0,1900-01-01,0,63.791999999999994,Critical,Churn Risk,97989.33381080089,65.94371493331118
TRX-73732,2026-03-01,netflix,70.67778758105142,0.9,Negotiation needed ASAP,70.67778758105142,106016.68137157713,0,0,2026-01-03,0,63.61000882294628,Critical,General Inquiry,98052.94381962383,65.98652245251347
TRX-60388,2026-03-01,gym membership,70.65496511053782,0.9,It's too expensive!!!,70.65496511053782,105982.44766580673,0,0,2026-01-03,0,63.589468599484036,Critical,Pricing Complaint,98116.53328822332,66.0293161487966
TRX-11143,2026-03-01,cloud storage,83.59883914072559,0.7591961241765063,Negotiation needed ASAP,83.59883914072559,125398.25871108838,0,0,2026-01-03,0,63.467914661294074,Critical,General Inquiry,98180.00120288461,66.07202804313314
TRX-99774,,netflix,$69.14,0.9168668996975397,Stop charging me.,69.14,103710.0,0,1,1900-01-01,0,63.39217744508789,Critical,Churn Risk,98243.3933803297,66.11468896872442
TRX-4180,28/11/2025,cloud storage,$70.40,0.9,Stop charging me.,70.4,105600.00000000001,0,0,1900-01-01,0,63.36000000000001,Critical,Churn Risk,98306.7533803297,66.15732823991533
TRX-6233,,internet provider,$70.33,0.9,Stop charging me.,70.33,105495.0,0,1,1900-01-01,0,63.297,Critical,Churn Risk,98370.0503803297,66.19992511410362
TRX-35311,2026-03-01,internet provider,130.8428893300118,0.4836037583500848,    Spaces at the beginning,130.8428893300118,196264.3339950177,0,0,2026-01-03,1,63.27611303337791,Critical,General Inquiry,98433.32649336309,66.2425079320256
TRX-76058,11/01/2026,gym membership,73.17770769768286,0.864303051958955,    Spaces at the beginning,73.17770769768286,109766.56154652429,0,0,1900-01-01,0,63.247716098467606,Critical,General Inquiry,98496.57420946156,66.28507163971071
TRX-30524,,electricity bill,70.08433105506947,0.9,Negotiation needed ASAP,70.08433105506947,105126.4965826042,0,1,1900-01-01,0,63.075897949562524,Critical,General Inquiry,98559.65010741111,66.32751971922902
TRX-10489,18/09/2025,internet provider,122.220328731757,0.5156994180858623,    Spaces at the beginning,122.220328731757,183330.49309763548,0,0,1900-01-01,1,63.02895240522987,Critical,General Inquiry,98622.67905981635,66.3699362058844
TRX-77418,2025-05-04,cloud storage,$75.90,0.8301285859915196,Negotiation needed ASAP,75.9,113850.00000000001,0,0,2025-04-05,0,63.006759676756346,Critical,General Inquiry,98685.68581949311,66.41233775753714
TRX-31161,17/10/2025,gym membership,69.6280278229187,0.9,    Spaces at the beginning,69.6280278229187,104442.04173437804,0,0,1900-01-01,0,62.66522504062683,Critical,General Inquiry,98748.35104453375,66.45450946720803
TRX-35837,,cloud storage,99.04529888523469,0.6326175848402394,It's too expensive!!!,99.04529888523469,148567.94832785203,0,1,1900-01-01,0,62.657797770556826,Critical,Pricing Complaint,98811.0088423043,66.49667617856161
TRX-75532,,electricity bill,69.61624964516025,0.9,Negotiation needed ASAP,69.61624964516025,104424.37446774037,0,1,1900-01-01,0,62.654624680644226,Critical,General Inquiry,98873.66346698494,66.53884075452629
TRX-96306,2026-03-01,spotify,$69.43,0.9,,69.43,104145.00000000001,0,0,2026-01-03,0,62.48700000000001,Critical,General Inquiry,98936.15046698494,66.58089252439538
TRX-68920,,netflix,69.32870757293315,0.9,It's too expensive!!!,69.32870757293315,103993.06135939973,0,1,1900-01-01,0,62.39583681563984,Critical,Pricing Complaint,98998.54630380058,66.6228829443317
TRX-88973,2026-03-20,internet provider,$69.27,0.9,It's too expensive!!!,69.27,103905.0,0,0,1900-01-01,0,62.342999999999996,Critical,Pricing Complaint,99060.88930380058,66.66483780676627
TRX-50435,28/09/2025,internet provider,$69.26,0.9,    Spaces at the beginning,69.26,103890.00000000001,0,0,1900-01-01,0,62.334,Critical,General Inquiry,99123.22330380058,66.70678661248618
TRX-15123,2026-03-01,gym membership,$69.21,0.9,    Spaces at the beginning,69.21,103814.99999999999,0,0,2026-01-03,0,62.288999999999994,Critical,General Inquiry,99185.51230380058,66.74870513463281
TRX-26335,,electricity bill,$69.18,0.9,Negotiation needed ASAP,69.18,103770.00000000001,0,1,1900-01-01,0,62.26200000000001,Critical,General Inquiry,99247.77430380059,66.79060548663547
TRX-9423,13/03/2026,cloud storage,106.0984304017309,0.5867597403508537,Negotiation needed ASAP,106.0984304017309,159147.64560259634,0,0,1900-01-01,0,62.25428747415274,Critical,General Inquiry,99310.02859127473,66.83250064835275
TRX-43934,,cloud storage,$118.73,0.5242743860054382,,118.73,178095.0,0,1,1900-01-01,0,62.247097850425675,Critical,General Inquiry,99372.27568912516,66.87439097168121
TRX-77939,03/08/2025,electricity bill,$69.07,0.9,It's too expensive!!!,69.07,103604.99999999999,0,0,1900-01-01,0,62.163,Critical,Pricing Complaint,99434.43868912516,66.91622469982262
TRX-76450,2026-03-01,netflix,104.3363385351495,0.5947015496892685,Stop charging me.,104.3363385351495,156504.50780272423,0,0,2026-01-03,0,62.04898221575754,Critical,Churn Risk,99496.48767134092,66.95798169761014
TRX-40600,,cloud storage,68.83949960429695,0.9,Negotiation needed ASAP,68.83949960429695,103259.24940644542,0,1,1900-01-01,0,61.95554964386725,Critical,General Inquiry,99558.44322098479,66.99967581823903
TRX-80508,2025-08-30,electricity bill,$68.80,0.9,It's too expensive!!!,68.8,103200.0,0,0,1900-01-01,0,61.92,Critical,Pricing Complaint,99620.36322098479,67.04134601508468
TRX-59470,,electricity bill,$77.67,0.7958927963494203,It's too expensive!!!,77.67,116505.0,0,1,1900-01-01,0,61.81699349245948,Critical,Pricing Complaint,99682.18021447725,67.08294689181655
TRX-35643,2026-03-01,netflix,68.54382676942404,0.9,Negotiation needed ASAP,68.54382676942404,102815.74015413606,0,0,2026-01-03,0,61.689444092481644,Critical,General Inquiry,99743.86965856973,67.12446193184614
TRX-38171,29/12/2025,cloud storage,68.42527694585685,0.9,,68.42527694585685,102637.91541878527,0,0,1900-01-01,0,61.58274925127117,Critical,General Inquiry,99805.45240782101,67.16590516963035
TRX-34878,06/05/2025,cloud storage,68.37209642287624,0.9,    Spaces at the beginning,68.37209642287624,102558.14463431436,0,0,1900-01-01,0,61.534886780588614,Critical,General Inquiry,99866.9872946016,67.20731619748923
TRX-93462,13/05/2025,cloud storage,$68.34,0.9,It's too expensive!!!,68.34,102510.0,0,0,1900-01-01,0,61.50600000000001,Critical,Pricing Complaint,99928.49329460159,67.24870778546061
TRX-4092,2026-03-01,netflix,68.29364003901887,0.9,It's too expensive!!!,68.29364003901887,102440.4600585283,0,0,2026-01-03,0,61.46427603511698,Critical,Pricing Complaint,99989.9575706367,67.29007129452648
TRX-79705,06/05/2025,spotify,133.017624878508,0.4620373216877429,Negotiation needed ASAP,133.017624878508,199526.437317762,0,0,1900-01-01,1,61.45910713613072,Critical,General Inquiry,100051.41667777284,67.33143132508724
TRX-1960,2025-11-06,gym membership,104.7470556408081,0.5852393926750049,Negotiation needed ASAP,104.7470556408081,157120.58346121214,0,0,2025-06-11,0,61.30210322772148,Critical,General Inquiry,100112.71878100056,67.37268569699536
